,chicken_brain_ribo_1,chicken_brain_ribo_2,chicken_brain_ribo_3,chicken_liver_ribo_1,chicken_liver_ribo_2,chicken_liver_ribo_3,chicken_liver_ribo_4,chicken_liver_ribo_5,chicken_testis_ribo_1,chicken_testis_ribo_2,chicken_testis_ribo_3,SRR29090815,SRR29090814,SRR29090813,SRR29090812,SRR29090811,SRR29090810,SRR29090808,SRR29090807,SRR29090806,SRR29090805,SRR29090804,SRR29090803,SRR29090822,SRR29090821,SRR29090819,SRR29090818,SRR29090817,SRR29090816
10,0.0003321953,0.00021775253,0.0003055893,0.00030435622,0.00045593455,0.00030198134,0.00047635473,0.00053143874,0.00039211754,0.0004379414,0.00027040206,0.00037091225,0.0004177615,0.00027716532,0.00029650517,0.00033414736,0.00037584547,0.00038279034,0.0004477091,0.0003187377,0.0004671542,0.00025077164,0.00034851953,0.00034991838,0.00040708296,0.00035664905,0.00035161898,0.00047682412,0.00025788508
11,0.0004243441,0.00032381155,0.00049238093,0.00023085438,0.0002551172,0.00019537099,0.0002463907,0.00021134503,0.000510687,0.00054499693,0.00041301176,0.00045134872,0.0005502645,0.00042864867,0.00043614954,0.0005419012,0.0005300697,0.00053573586,0.0004903674,0.00038780458,0.0005676579,0.00038567,0.0004290715,0.00044580735,0.00052079,0.00043032877,0.00044655614,0.00054592825,0.00040386803
12,-0.00064413995,-0.000536792,-0.00068143196,-0.0005339626,-0.0006121546,-0.00063071586,-0.0005277768,-0.0006386675,-0.00057048537,-0.0005953815,-0.0004922524,-0.00052653067,-0.0005378872,-0.00045781024,-0.00045765936,-0.0004456956,-0.0004819315,-0.00042772107,-0.00060651265,-0.0005259216,-0.0005224403,-0.00042561628,-0.0004680287,-0.00046641193,-0.000496801,-0.000444524,-0.0004270561,-0.00050865114,-0.0004756134
13,-5.6376215e-05,3.010407e-05,-5.2178046e-05,-9.830389e-05,-0.00016744318,-8.2194805e-05,-0.00011522719,-0.00020485511,-8.203206e-05,-4.2634318e-05,-8.039875e-06,5.1381066e-05,2.8305221e-05,7.404736e-05,0.0001091531,7.327087e-05,7.2302995e-05,4.7766604e-05,4.2286934e-05,0.000120430486,4.9112365e-05,0.00012812787,0.00012109568,9.802426e-05,6.380561e-05,7.99438e-05,3.6469195e-05,5.391729e-05,9.7839395e-05
14,0.00034734886,0.00040456187,0.00039861584,0.00029895734,0.00027641747,0.00030486844,0.000385209,0.0003537936,0.00034518214,0.00039099623,0.00040281564,0.0004938459,0.0005655284,0.0004991703,0.00048176153,0.00047599524,0.00052841567,0.0005333652,0.0004930361,0.0004131198,0.00047814427,0.00051358994,0.0005186545,0.0004472416,0.0005123606,0.0005307272,0.00046118302,0.0005122619,0.00045068748
15,-0.00048725866,-0.00039828196,-0.00053953193,-0.00061487406,-0.0006823782,-0.00047162175,-0.0006416105,-0.0005869558,-0.00044679455,-0.00043951347,-0.00039194897,-0.0004841108,-0.00050976686,-0.0004109498,-0.000463753,-0.0005417941,-0.0004946962,-0.0006055292,-0.0004930664,-0.0005137138,-0.0005197143,-0.00048262067,-0.0004591858,-0.00045714434,-0.00055963546,-0.0005570352,-0.00046535116,-0.00050249137,-0.00041964278
16,0.00042351615,0.00042148307,0.0005841134,0.0005266443,0.0005816687,0.0005063424,0.00052600447,0.0005177446,0.0005491441,0.0005643172,0.00040140934,0.00043745898,0.0005183257,0.00032770634,0.00036425423,0.00035546068,0.00037954655,0.00039808918,0.00043072365,0.0003935285,0.00043592602,0.00029493403,0.0003024945,0.00031063054,0.00044914428,0.00046926457,0.0003156066,0.00034803338,0.00035025645
17,0.00023693033,0.00028629694,0.00028916262,0.0001475811,6.162748e-05,0.00012490898,0.00022760313,0.00013599079,0.00013733935,0.00015434902,0.00016938895,0.0002608737,0.00030851737,0.00028466247,0.00026234798,0.0002738787,0.00020946935,0.00030624587,0.00030179694,0.00028098747,0.00020718202,0.00028487667,0.0003140811,0.00028271694,0.00028376654,0.00027082302,0.00025023986,0.0002928842,0.00020622835
18,-0.00011549983,-0.00016398728,-0.00013559218,-2.5488436e-05,-3.308989e-05,-9.370595e-05,3.86741e-05,4.5267865e-05,-0.00019363221,-0.00027737394,-0.00020086113,-9.1490336e-05,-9.086076e-05,-0.00012742262,-0.00012651179,-9.541027e-05,-4.2100437e-05,-4.455354e-05,-5.9103593e-05,-7.999595e-05,-0.00010792632,-0.000103271566,-0.00015284307,-4.4628978e-05,-3.8960017e-05,3.9295293e-05,-0.00011683162,-8.326024e-05,-7.066224e-05
19,0.000115755014,8.293614e-05,-1.0680407e-05,-7.657986e-05,-5.416386e-05,-2.0465814e-05,5.1592477e-05,1.34613365e-05,-5.431194e-05,9.109918e-05,-1.4749356e-05,9.701587e-05,0.0002733795,0.0002589645,0.00020512938,0.00022999849,0.00018390454,0.00017755944,0.00013478287,0.00014240015,0.00013212115,0.00019909441,0.0002347203,0.00017837994,0.00012660399,9.362865e-05,0.00020892639,0.0002435688,0.00017452985
20,5.7253055e-06,7.478101e-05,0.00012470363,0.00022517238,0.00019489275,0.00023677619,0.00016210834,0.00013834238,9.482447e-05,9.3673356e-05,5.711848e-05,5.649682e-05,0.00011115288,4.2678323e-05,0.000112661626,2.8272625e-05,4.6569854e-05,3.0443538e-05,1.3653655e-05,0.00010218425,0.00011256477,4.5544002e-05,9.71104e-05,4.6740286e-05,5.6654215e-05,0.00012377882,7.327972e-05,5.4480042e-05,1.41789205e-05
21,0.000338695,0.00037062354,0.00048788264,0.00044704415,0.00047031417,0.0004733447,0.00051641837,0.00041650608,0.00031500496,0.0002690507,0.00027962215,0.00045461766,0.0006263498,0.00039586052,0.00044189207,0.000419138,0.0004576724,0.00043586735,0.0003875969,0.00047709793,0.0005161967,0.00046988577,0.0004924666,0.00045994297,0.00051235966,0.0005866736,0.0005139001,0.00042527262,0.00048199948
22,0.00019137654,0.00015944056,0.0001618946,0.00010605715,7.276051e-05,0.00015273504,-2.134405e-05,0.0001301337,0.00017436314,0.00015800074,0.00014165044,0.00022846367,8.37883e-05,0.00021663867,0.00020088069,0.00016034208,0.00017421879,0.00016851444,0.0002300702,0.00022810884,0.00018237624,0.00014982559,0.000123295,0.00018672273,0.00021489151,0.00021210127,0.00017999206,0.00017290935,0.00016146898
23,-0.0007136427,-0.00077051483,-0.00085500814,-0.0006492846,-0.00062871724,-0.00068463385,-0.0007658154,-0.0006837584,-0.00081247464,-0.0007503871,-0.0006215088,-0.00080531277,-0.0009131059,-0.00076626055,-0.00076240674,-0.0007569697,-0.00073653087,-0.0008501988,-0.0008337889,-0.00086477026,-0.00072718784,-0.0008009579,-0.00076848455,-0.00078935176,-0.0007926971,-0.0008347705,-0.0007411409,-0.00077843666,-0.00075292774
24,0.00043725915,0.0004762237,0.0004670149,0.0003582703,0.00029374292,0.00033761893,0.00030848576,0.00026076654,0.00045871345,0.00045540108,0.00043659512,0.00048784976,0.00047834852,0.0004843048,0.00046222872,0.00049323804,0.00056837493,0.00053616945,0.00046919525,0.00048532925,0.000413779,0.00049241126,0.00057799515,0.0004946158,0.00050059665,0.0005316943,0.0004859594,0.000606004,0.0004737394
25,-0.00041711883,-0.00046259555,-0.00050525804,-0.00044933398,-0.00030749274,-0.0003483898,-0.0002083439,-0.00027231913,-0.0005593808,-0.00051096204,-0.00053468876,-0.00047615025,-0.00045824138,-0.0005215401,-0.0004892747,-0.0005137396,-0.00048495823,-0.0004990439,-0.0004553091,-0.000494525,-0.00050291425,-0.00047353277,-0.0004864664,-0.0004488448,-0.00047270808,-0.0005457113,-0.0004638887,-0.0004502376,-0.00047230086
26,-0.00017341413,-0.00016532931,-0.00019393023,-0.00019332673,-0.00023696385,-0.00019586273,-0.00028512906,-0.00015523843,-9.195786e-05,-0.00018566474,1.3423152e-05,-0.00018069986,-0.00026427396,-2.100598e-05,-0.00015205145,-0.00012239348,-0.00012014434,-0.00013537053,-0.00015292317,-0.00010398682,-9.551365e-05,-0.00012163166,-7.5125135e-05,-0.00013682991,-0.00017063785,-0.00023887306,-0.00015220419,-0.00012646616,-9.6370466e-05
27,-0.00027117785,-0.00014632475,-0.00030305516,-0.00016867649,-0.0002946593,-0.00026145484,-0.00033714343,-0.00040068384,-0.00012603868,-0.00013615936,-7.3919073e-06,-0.00028839242,-0.00037522148,-0.00025943574,-0.00028984062,-0.0003180001,-0.00036425795,-0.0003993148,-0.00039314572,-0.00026963372,-0.00034948252,-0.00024465844,-0.00026818085,-0.0002882462,-0.00036981236,-0.00034771115,-0.00028184615,-0.00036741607,-0.00028043333
28,-0.00018350268,-0.00018834742,-0.0001808852,-0.0002447446,-0.00019541057,-0.00019524945,-0.0001884969,-0.00013292022,-0.0001831539,-0.00019649277,-0.00020600716,-0.00021812553,-0.0001511178,-0.00022541336,-0.00024700188,-0.00023559271,-0.00025195163,-0.00019074534,-0.00019569509,-0.00027219858,-0.00016754307,-0.00017312751,-0.00024196599,-0.00025438773,-0.0001645186,-0.0002453674,-0.00023478642,-0.0002453497,-0.00027520815
29,-0.000100668054,-9.0292655e-05,-0.000106560066,-7.707579e-05,-0.00017800974,-8.8219065e-05,-0.0002347664,-0.00018863427,1.1385884e-05,-6.0115475e-05,0.00016115932,0.00010059122,-3.7985854e-05,0.0002091378,0.00011940533,9.006774e-05,4.5850873e-05,2.5416259e-05,2.6882626e-05,0.0001456202,9.60608e-05,0.0002016644,0.00010749791,0.00015406776,8.1642065e-05,7.881364e-05,0.00014062505,8.819625e-05,0.00013885973
30,0.00016915891,0.00010716682,0.00012234086,-7.135281e-05,-0.0001507136,-5.2555e-05,-5.3687487e-05,-3.2273587e-05,0.0002058968,0.00018189801,0.00024227379,0.000100189354,7.286621e-05,8.4339175e-05,8.303067e-05,2.341019e-05,1.728069e-06,8.767936e-06,6.404566e-05,4.6190806e-05,0.00012498954,0.00010937126,0.00011586072,0.0001541418,9.0728514e-05,9.9027995e-05,0.000114681665,0.00018304819,0.00011175359
31,-0.0004056726,-0.0004215138,-0.00042470975,-0.00035035494,-0.00033246528,-0.0003836474,-0.0003187512,-0.00021132012,-0.00045687146,-0.00044637395,-0.00050497707,-0.0003535907,-0.00032509223,-0.0004795444,-0.00046997506,-0.0004072436,-0.0003633392,-0.00034863595,-0.00039860385,-0.00045313,-0.00034909952,-0.00043792732,-0.0004076484,-0.00045729114,-0.00042186398,-0.00042538135,-0.00041302422,-0.00039035617,-0.00044182886
32,-0.00011754967,-0.00013273396,-0.00018060114,-0.00025073905,-0.00026655477,-0.00027660653,-0.00024908502,-0.00026727375,-4.9083494e-05,-1.5218742e-05,-4.1034073e-06,-0.00014569703,-0.00014646351,-0.00014770776,-0.00010784436,-0.00019917544,-0.00019451696,-0.0002664635,-0.00013060495,-0.00013117213,-0.00015196204,-0.00018501561,-0.000266972,-0.000119409524,-0.00012870692,-0.00020571146,-0.00024371129,-0.00020652357,-0.00014536176
33,6.9174916e-05,5.4892153e-06,0.00015292689,-6.108917e-05,4.550442e-06,-0.00012443215,-3.297627e-05,-2.5460497e-05,0.00013328157,0.00014096685,0.0001269672,0.00011011772,0.00015638024,-6.920844e-05,7.468276e-05,6.046146e-06,-1.892075e-05,6.248802e-05,6.5809116e-05,-1.4375895e-05,9.758957e-05,2.5887042e-05,5.58421e-06,1.7546117e-05,8.353591e-05,6.939657e-05,5.802512e-05,5.4288656e-05,2.6395544e-05
34,3.6727637e-05,-7.0606824e-05,-5.7322904e-05,-6.664125e-05,-2.877973e-05,-7.650815e-05,-4.5019202e-05,7.578544e-05,-0.00016618939,-0.00010053441,-0.00013254769,5.168002e-05,6.440934e-05,-3.4190714e-05,1.964625e-05,5.7994388e-05,1.2929086e-05,8.106697e-06,6.1450526e-05,-2.393499e-06,2.4269335e-05,2.0673499e-05,7.9526566e-05,-1.30021945e-05,3.2614917e-05,3.031455e-07,2.2456981e-05,2.0592473e-05,2.7435832e-05
35,-0.00040687318,-0.00044206018,-0.0004081386,-0.00029056007,-0.00022331392,-0.00026927423,-0.00020335079,-0.00018601981,-0.00052780914,-0.00042009004,-0.00053038565,-0.00047418592,-0.0004649295,-0.00063720974,-0.000530571,-0.00053452724,-0.0005703273,-0.0005007016,-0.00052681216,-0.00051586726,-0.00053387065,-0.00059220777,-0.0005640157,-0.0005518354,-0.0004999342,-0.0005451406,-0.0005900122,-0.0005012555,-0.0005312816
36,-0.00056314655,-0.00056648627,-0.0006575035,-0.0005607568,-0.00059647486,-0.00064929016,-0.00056619756,-0.00061126053,-0.0006627962,-0.00055482425,-0.0005373899,-0.0005923528,-0.0006213272,-0.00061879307,-0.0005811807,-0.00064575113,-0.0006009452,-0.000697338,-0.00059327856,-0.0006476063,-0.0005897023,-0.0005992912,-0.0005935393,-0.00060002785,-0.0005990863,-0.00057121366,-0.0006049434,-0.00061709527,-0.0005868692
37,-0.00040594116,-0.00037314743,-0.00049982965,-0.00051091984,-0.0005795583,-0.0005766861,-0.00058042444,-0.00066006,-0.00047379918,-0.000407435,-0.00035431236,-0.00050311536,-0.00052823126,-0.00044479966,-0.00044734776,-0.00040532462,-0.00042496622,-0.0005367063,-0.0004972033,-0.00046565384,-0.00048214756,-0.00041239336,-0.0004997533,-0.000452891,-0.000531679,-0.000515284,-0.00046578422,-0.00048390962,-0.00046737678
38,8.066511e-05,0.0001250431,2.0745676e-05,-0.00015430478,-0.00031657936,-0.00013620174,-0.00017996505,-0.00016720593,0.00018664775,5.673524e-05,9.909598e-05,4.9632974e-05,5.5557117e-05,0.00012473622,-6.2384643e-06,4.298892e-05,3.4003984e-05,8.105021e-05,7.453142e-05,6.6685025e-05,1.1517666e-05,8.603046e-05,0.00013774866,0.00016813632,8.284254e-05,0.00022090785,7.544877e-05,5.9258193e-05,8.728821e-05
39,-2.9972754e-05,2.3310073e-05,1.3937242e-05,8.628704e-05,2.6769936e-05,4.5366585e-05,-7.409789e-05,-6.590318e-05,-7.003918e-05,-0.00010765018,-7.22087e-05,-1.7348677e-05,-6.729318e-05,6.107101e-05,3.1404197e-06,2.370216e-06,-3.282912e-06,-4.1305088e-05,4.23193e-06,-6.7478977e-06,-2.1216925e-05,-7.632561e-05,-7.95261e-05,-5.4272823e-05,-1.1153985e-05,-2.9634684e-06,-8.959882e-05,-0.000111903995,1.8733554e-05
40,0.00031538308,0.0003472753,0.0003212029,0.00012687966,0.00018954556,0.00020797737,0.00021891203,0.00017369445,0.00024182256,0.00028940942,0.00026300084,0.00033367332,0.00036519486,0.00039986055,0.00030758698,0.00036812946,0.00030677114,0.0003572451,0.00039266422,0.00026537385,0.00039191637,0.00026407186,0.00038375054,0.00030486565,0.00037877355,0.00030526798,0.00040217582,0.0003370596,0.00040504616
41,0.00013362849,0.00010621431,0.000106217805,0.00028937566,0.0002885915,0.00022766506,0.00024929084,0.00030474458,-1.1264114e-05,2.63541e-05,3.2880343e-06,6.0926657e-05,-1.3526995e-05,3.4012366e-05,9.165611e-05,7.9704914e-05,4.552747e-05,0.000101647805,9.788852e-05,7.699104e-05,1.1612894e-05,1.0951189e-05,4.360662e-05,3.7061982e-05,7.5765885e-05,2.7068425e-05,2.8181588e-05,0.00014404254,9.639445e-05
42,-0.00059497403,-0.0006560632,-0.00060637156,-0.00068817195,-0.0005595726,-0.0006162524,-0.0006319592,-0.0005638539,-0.0006274646,-0.0006660847,-0.0006690938,-0.0004420923,-0.0005768724,-0.0005717338,-0.00065922365,-0.0005902145,-0.0006163316,-0.00061898585,-0.00049677724,-0.0005556517,-0.00048685074,-0.00050967047,-0.000578132,-0.00053105084,-0.0005506133,-0.0005583465,-0.0005128789,-0.0005808668,-0.0006229817
43,-0.00038712285,-0.000280533,-0.00047909282,-0.00021933205,-0.00032297708,-0.00022469647,-0.00036051497,-0.00037550367,-0.00036533363,-0.00039865822,-0.00029532984,-0.00029957294,-0.00039684214,-0.00017268024,-0.00018702634,-0.00024981424,-0.00027283654,-0.00032648258,-0.0002530869,-0.0002410058,-0.00035907887,-0.00019250251,-0.00018991344,-0.00026812218,-0.00027939677,-0.00028870627,-0.00026428327,-0.00038714148,-0.00018897466
44,7.751398e-05,0.00012786686,0.00013659429,-3.900053e-05,4.662201e-06,-2.1078158e-05,-8.298457e-05,-6.889179e-05,0.00031198002,0.00031559682,0.00025390927,0.000121085905,0.00017196778,0.00014393032,0.00015412271,0.00021558069,0.00014105765,0.00019644573,8.3901454e-05,0.00016130321,0.00012187008,0.00016250927,0.00015146099,0.00019580824,0.000118705444,5.9023965e-05,0.00014932826,0.00011656014,0.0001767017
45,0.00024304911,0.00020583719,0.00019217143,0.00013643969,7.5674616e-05,0.00011530332,3.6632176e-05,0.00013160938,0.00016825506,0.0001045824,0.00014013331,0.00016733911,0.00013957871,0.00014941441,0.00016810838,0.00012442656,0.00015930366,8.015381e-05,8.489797e-05,0.00021833554,0.00019111112,0.00015067542,0.0001626159,0.00011809822,8.568959e-05,0.00015369477,0.00020443415,0.00020662928,0.00011811219
46,-0.0008473443,-0.00080447085,-0.0008492749,-0.0006424347,-0.00073154457,-0.0006680507,-0.0007843496,-0.00068614446,-0.00096771866,-0.001004314,-0.000868679,-0.0008429717,-0.0009894827,-0.0007514758,-0.00085945055,-0.00093257613,-0.00080807414,-0.0009682309,-0.0008578198,-0.0008622585,-0.00082481746,-0.00084151607,-0.0009128507,-0.0008891821,-0.00090548396,-0.0008742027,-0.00090231746,-0.0008489359,-0.00083583966
47,0.00036962423,0.000274159,0.00028289575,9.691622e-05,0.00023178384,0.000107792206,0.00025643222,0.00025237165,0.00021328963,0.00026708655,0.00015644636,0.00025720987,0.00032069068,0.00019867998,0.00021940656,0.0003120834,0.0002297135,0.0003526779,0.00024187565,0.00025011413,0.0002311198,0.00017512217,0.0002529323,0.00021786056,0.00027794112,0.00024621747,0.00022718217,0.00030284934,0.0002193749
48,-0.00033363514,-0.00037072971,-0.00039547216,-0.00046577677,-0.0003853459,-0.00034878775,-0.000304956,-0.00032743346,-0.00035847537,-0.00038728956,-0.00039736275,-0.00026179757,-0.00028739683,-0.00020386837,-0.00032113492,-0.00027712062,-0.00028006267,-0.00032493193,-0.00019270182,-0.00033372547,-0.00025480334,-0.00035834126,-0.00036283955,-0.00026965886,-0.0002669748,-0.00026939064,-0.00031826552,-0.00025532395,-0.00028024986
49,2.4820678e-05,-8.817902e-05,-6.49211e-05,-0.0002748645,-0.00018212432,-0.00031697238,-0.00017358037,-9.469036e-05,2.801558e-05,0.00015655113,-4.7297683e-05,-2.2817869e-05,3.5003293e-05,-0.0001339498,-1.7080456e-05,4.1643623e-05,1.734076e-05,-2.213521e-05,3.528176e-05,-9.2288945e-05,4.6966597e-06,7.2736293e-06,-7.999921e-05,-7.7614095e-05,-3.5132747e-05,-0.00014675362,-3.2904092e-05,-7.324852e-07,-5.297456e-05
50,-0.0005146209,-0.0005396493,-0.0005436279,-0.00029126555,-0.00034306385,-0.00041236915,-0.00038804114,-0.0004291311,-0.0005501807,-0.00057183765,-0.00046291202,-0.0004670471,-0.00054304674,-0.00051322766,-0.00048351102,-0.00052385405,-0.00043570995,-0.0005858224,-0.00050754845,-0.00046198256,-0.00044222735,-0.0004680287,-0.0004585702,-0.0004892275,-0.0004902184,-0.0003846716,-0.00051305443,-0.0005626902,-0.0005089678
51,0.0001876452,0.00024596928,0.000235199,0.00041025737,0.0002460531,0.00034037838,0.00022304477,0.00011837389,0.00010592351,0.0001647179,0.000154207,0.00022499962,0.00022213114,0.00026547862,0.00024435762,0.00022848183,0.0001536659,0.00021139858,0.00014326023,0.00021652039,0.00019744271,0.00019592559,0.00023811543,0.00019940455,0.00026154378,0.00037516933,0.00024637766,0.00021568406,0.00024758512
52,7.6008495e-05,0.00016420055,7.3044095e-05,0.00018129079,1.5930738e-05,0.0001841071,3.156159e-05,8.3416235e-05,5.5758283e-06,-9.634998e-05,-1.0377262e-05,3.560912e-05,-3.916258e-05,0.00018444285,-5.1079784e-05,8.4799714e-05,0.0001134933,7.6903496e-05,6.858306e-05,9.234948e-05,5.1956624e-05,8.073775e-05,7.5807795e-05,0.00011006277,5.1614363e-05,0.00013509719,3.2903627e-05,3.7183054e-05,0.00013060402
53,-0.00035390817,-0.00035064295,-0.00042658858,-0.00032036845,-0.00024924055,-0.00022439007,-0.00032118708,-0.00031307992,-0.00048813596,-0.00044808816,-0.0003589848,-0.00032935664,-0.00044523086,-0.00018760841,-0.0003632307,-0.00022067409,-0.0003392715,-0.00030047353,-0.0003129216,-0.00036776531,-0.00027322862,-0.00025207922,-0.00019551348,-0.0002982635,-0.00034496933,-0.00039944611,-0.00022983644,-0.00032135472,-0.00024268776
54,6.2305015e-05,4.4473447e-05,3.429083e-05,0.00017761486,-2.8656796e-06,0.00018055132,9.951182e-06,5.2093994e-05,0.00018603308,0.00012379093,0.000118286815,0.00024686614,0.0001972299,0.00015906664,0.00017920276,0.0001311046,0.00015007565,0.00012753392,0.00012852484,0.00013101287,0.0001828256,0.00018744217,0.00026488677,0.00017809495,0.00023039011,0.00021817116,0.00012874557,0.00019691186,0.00019796146
55,-0.00038894813,-0.00047071255,-0.0004495883,-0.00041442388,-0.00040594244,-0.00057658774,-0.00044204562,-0.00034923316,-0.000296548,-0.00040216662,-0.0004463764,-0.00045646145,-0.00037015066,-0.00050712866,-0.00051155256,-0.00046576944,-0.00044578512,-0.0004877554,-0.00046200305,-0.00048539776,-0.0003894819,-0.0005245273,-0.00057601905,-0.00052926,-0.00044637755,-0.00050559884,-0.0005286167,-0.00052902545,-0.00049284194
56,0.00028654886,0.00015926221,0.00022183219,0.00017320504,0.0003148322,0.00015075272,0.00027160998,0.000357755,7.452257e-05,0.00014783675,6.769365e-05,0.0002720831,0.00026320107,0.00019484572,0.00023983885,0.0002916325,0.0002473779,0.00029419782,0.00033355178,0.00026162015,0.0003001853,0.00021314295,0.00026796525,0.00018837629,0.00027012592,0.0001920741,0.000255208,0.0002582944,0.00029619457
57,0.00027653808,0.0001981922,0.0002544124,0.000344123,0.00028068363,0.00027075247,0.00022459426,0.00024091057,0.00036950666,0.00031626783,0.00025989092,0.00022167177,0.0002891547,0.00018138182,0.00020910637,0.00025289855,0.00028718333,0.00024916907,0.00020053075,0.00019221031,0.00026016287,0.00018279557,0.00027178996,0.00025069504,0.00024516112,0.00030477438,0.00023089652,0.00020990777,0.0002653629
58,-0.0005433508,-0.0005561295,-0.00063051376,-0.0004488104,-0.00043414813,-0.00044047832,-0.00040191924,-0.00042726984,-0.0006373981,-0.00067297136,-0.00046183402,-0.0005794824,-0.00066366093,-0.00060595525,-0.00065539684,-0.00065016374,-0.0006238809,-0.0006714575,-0.00069625257,-0.0006506378,-0.0006174925,-0.00059697684,-0.0005742032,-0.0005906918,-0.0006178771,-0.0006049434,-0.0006277412,-0.00066252705,-0.0006414624
