,SRX10965462,SRX10965461,SRX10965460,SRX10965459,SRX10965458,SRX10965457,SRX10965436,SRX10965435,SRX10965434,SRX10965433,SRX10965432,SRX10965431,SRX10965430,SRX10965429,SRX10965428,SRX10965427,SRX10965426,SRX10965425,SRX10965424,SRX10965423,SRX10965422,SRX10965465,SRX10965464,SRX10965463,SRX12196740,SRX12196739,SRX12196738,SRX12196737,SRX12196736,SRX12196735,SRX12196734,SRX12196733,SRX12196732,SRX12196731,SRX12196720,SRX12196719,SRX12196718,SRX12196717,SRX12196716,SRX12196715,SRX12196714,SRX12196713,SRX12196712,SRX12196711,SRX12196700,SRX12196699,SRX12196698,SRX12196697,SRX12196696,SRX12196695,SRX12196694,SRX12196693,SRX12196692,SRX12196691,SRX311785,SRX311784,SRX311783,SRX311782,SRX311781,SRX311780,SRX971773,SRX971772,SRX971771,SRX971770,SRX160516,SRX160515,SRX160514
206,1.171336e-05,-3.1357282e-05,-4.869746e-05,-1.6615377e-05,-4.8203976e-05,-3.139896e-05,-1.627463e-05,-3.6197016e-05,-2.5827088e-05,5.907379e-05,1.3262499e-05,-4.1143503e-05,1.3914192e-05,1.7145067e-05,-3.704161e-05,-9.399513e-05,-1.5440164e-06,-5.20295e-06,2.2773165e-05,-7.00145e-05,5.707494e-06,4.772912e-06,3.968412e-05,5.386304e-05,-2.702768e-05,-3.9572595e-05,-5.9979153e-05,-2.0241132e-05,-0.00010173337,-3.786967e-05,4.3291016e-05,-7.974706e-05,-2.3098197e-05,1.1725817e-05,-0.00010015373,-4.791061e-05,-3.425067e-05,-5.7243626e-05,-4.333991e-05,-2.6979484e-05,-3.310945e-05,2.6844209e-05,-4.313374e-05,-0.00013975403,-1.7364044e-05,5.6706835e-05,4.5679044e-06,-2.403534e-05,-6.8367925e-05,-8.7679946e-05,3.3877906e-05,-9.288429e-06,6.444007e-05,-5.5425335e-06,-1.1078315e-05,3.3247517e-05,-3.012002e-05,-4.3288455e-05,-1.4111865e-05,3.747642e-06,-2.3157918e-05,-4.0274463e-05,-6.307301e-05,-5.6366087e-05,-1.9505154e-05,5.0586532e-05,-3.3915625e-05
207,-3.0718627e-05,1.938059e-05,4.7484762e-05,3.1175092e-05,7.668644e-05,7.946382e-05,4.792231e-05,4.609552e-05,-1.4242833e-05,-8.2450686e-05,-4.259695e-06,1.8335646e-05,9.044132e-05,-5.2166288e-05,8.4791915e-05,7.0995884e-05,-4.0003215e-05,2.130284e-05,7.3120464e-07,-4.9797876e-05,-2.8854702e-06,1.782825e-05,4.9044203e-05,-2.894667e-05,6.893475e-06,4.0819345e-05,1.3432582e-06,4.26115e-05,0.000116709154,4.9654976e-05,2.0935375e-05,8.953037e-06,5.4758217e-05,6.955024e-05,1.3581477e-05,8.511753e-05,1.725211e-05,8.551212e-05,0.00011794921,-2.5689777e-05,1.6532256e-05,4.919601e-05,9.0804184e-05,-8.6496584e-08,-0.00019015314,-0.00023130729,-7.098791e-05,1.6370555e-05,-5.9955288e-05,-0.00015073002,-5.2160234e-05,3.8109836e-05,-0.00016240845,-1.5856698e-05,-2.5935122e-05,2.41932e-05,5.496957e-06,-3.420253e-05,9.084586e-06,6.950251e-05,5.609705e-05,9.783683e-05,2.5452755e-05,-1.9272207e-05,-2.4695997e-05,7.854309e-06,1.0491349e-06
208,-4.4322573e-05,-2.3923349e-05,-3.0816533e-05,-8.1704e-05,5.063135e-05,-1.3504643e-05,7.2112307e-06,3.620144e-05,7.016957e-05,-9.9542085e-05,-1.18995085e-05,-7.2503e-05,-5.1677227e-05,2.477644e-05,-2.2386666e-05,7.990422e-05,-1.3299286e-06,5.529169e-05,6.7469664e-06,7.0364214e-05,5.676318e-05,-5.066395e-06,6.9336966e-06,-5.5325218e-06,-7.295702e-05,-4.0754676e-06,1.2786128e-05,9.492505e-06,-0.00013406528,-6.362703e-05,4.590908e-05,-5.9273094e-05,-1.1716504e-05,-7.2624534e-06,-1.7832965e-05,-4.3993816e-05,1.1804979e-05,-5.8336183e-05,-6.570155e-05,2.2118911e-06,3.140932e-05,5.121343e-06,-4.7141686e-05,-4.435517e-05,-3.981404e-07,3.813859e-05,5.7040714e-05,0.00011864258,0.000115540344,0.00015223306,7.3202886e-05,0.000117642805,7.2086696e-05,6.940588e-05,6.54459e-05,-4.520174e-05,-1.7918646e-05,4.2174477e-05,3.30396e-05,2.4125446e-05,-9.6571166e-05,-4.1441526e-05,2.6452355e-05,-4.0844083e-05,7.037306e-05,-4.5542605e-05,-1.9393861e-05
209,-1.5366008e-05,-3.1201635e-05,7.152243e-05,-6.276718e-05,4.0682964e-05,-1.0013464e-05,3.6413316e-05,-6.336137e-05,3.0041207e-05,1.1600205e-05,-3.542262e-05,-2.7103815e-05,-6.358372e-05,7.464341e-05,6.5930653e-06,-6.467104e-06,1.4420366e-05,1.709233e-05,-9.337487e-05,-5.7268655e-05,-4.7618756e-05,-3.5286415e-05,-3.8900645e-05,-4.8707938e-05,8.396804e-06,-1.7085345e-05,-7.359125e-05,-0.00010598707,-0.00010967534,-1.5997444e-05,-8.979812e-06,-1.7632265e-05,-2.8585782e-06,-1.3909303e-05,1.3969839e-09,-5.3662807e-05,-1.3447134e-06,-2.6206719e-05,-5.8860634e-05,-3.5084668e-05,2.9955758e-05,-3.6851037e-05,-2.7640024e-05,-5.2135903e-05,-5.5892626e-05,-0.00012041768,-1.3241195e-05,-0.00014593662,-0.00014097616,-5.7527446e-05,-9.54885e-05,-0.00011552882,-7.720571e-05,-4.4185785e-05,-7.990771e-05,-1.4777761e-05,-6.647082e-06,-5.1768962e-05,-1.4375779e-05,-3.8808328e-05,6.807456e-05,8.665724e-06,-1.0876334e-05,2.4904148e-05,-8.2614366e-05,1.0111369e-05,8.2771294e-07
210,2.8419541e-05,2.8901966e-05,3.138976e-05,3.338745e-05,2.7569477e-06,5.5019977e-05,5.3689582e-05,3.9477833e-05,-4.6289293e-05,6.045727e-05,4.301616e-05,-1.8137507e-05,-9.478978e-05,4.2987987e-05,-6.054365e-05,7.864903e-05,-2.6792288e-05,6.825128e-05,5.462463e-05,3.920379e-05,-3.5483623e-05,1.957477e-05,-3.883615e-06,-1.8176856e-05,-0.0001220461,-2.1567335e-05,-2.3450935e-05,-0.00010453141,2.6151072e-05,-3.1153206e-05,-8.139387e-05,-3.8999133e-05,-3.0806288e-05,1.5372876e-05,3.2965792e-05,-5.393033e-05,-4.5553083e-05,4.7878828e-05,1.7719343e-05,-1.0614749e-06,-9.788736e-05,-3.0633062e-05,1.7876737e-06,-3.0798838e-06,-5.283719e-05,-5.2627875e-05,-0.00014597527,-1.9641127e-05,-1.497101e-07,-2.392917e-05,-2.6258407e-05,-0.00012888736,6.4759515e-06,-4.6503963e-05,-3.945292e-05,-1.21181365e-05,-4.5786845e-05,3.121537e-05,-2.6225112e-05,-0.00015369826,1.0080403e-05,-1.8833904e-05,9.623612e-05,-2.8565759e-05,-3.229035e-05,-2.7595088e-05,-6.652856e-05
211,-2.9587187e-05,2.1052081e-05,-3.9415434e-05,3.7614023e-05,-2.380996e-05,-3.21283e-05,5.2522635e-05,9.623123e-06,1.9761268e-05,9.7564654e-05,-2.472219e-05,8.501136e-05,1.8128194e-05,-5.699601e-05,-9.745825e-06,1.3071112e-05,8.777785e-05,-9.352784e-05,-5.0422037e-05,-5.6635356e-05,1.4565419e-05,1.8856954e-05,-2.0795502e-05,9.4675925e-06,-1.0541175e-05,1.1910684e-05,2.169772e-05,1.82644e-05,3.5060802e-05,-1.5753321e-05,-6.0210004e-06,3.5172794e-05,2.0553125e-05,0.00010548299,5.9863552e-05,-1.6936567e-05,7.518963e-05,-5.839928e-05,9.278976e-05,-1.7862301e-05,2.1059765e-05,4.7680456e-05,0.0001128281,0.00013926602,5.5486802e-05,2.8876122e-05,-1.9932166e-05,8.938601e-06,5.7045836e-06,1.0425923e-05,-3.1798845e-05,-7.771887e-06,4.3589156e-05,-3.273762e-05,-4.1601248e-05,5.0622737e-05,-2.3096101e-05,-5.503022e-05,7.34115e-06,2.0989683e-05,2.4266075e-05,8.905167e-05,4.938571e-06,7.00152e-05,-3.081537e-05,4.5066467e-05,-1.6089296e-05
212,3.5580248e-05,-4.1805208e-05,7.8313984e-05,-9.761192e-06,6.0743652e-05,0.00010080449,7.449603e-05,8.772127e-05,3.2048672e-05,2.8519891e-05,8.7007415e-05,2.3839064e-05,7.949653e-05,0.0001269565,4.2660162e-05,1.2299512e-05,8.9948066e-05,8.504791e-05,8.60258e-05,7.626135e-05,2.3375731e-05,7.656496e-05,1.836475e-05,4.5224093e-05,6.3534826e-05,4.9512135e-05,0.00012136414,3.218418e-05,7.080054e-05,5.25082e-05,0.0001349037,0.00015446777,0.00013178447,0.000109084416,4.2063184e-05,1.1248048e-05,9.279698e-06,0.00013185712,-3.708806e-05,3.9183535e-05,7.124152e-05,8.0829486e-05,9.018835e-05,0.0001530745,0.00013704807,0.00017646654,0.00015289057,0.00020015519,0.00013916683,0.00016691023,9.5019815e-05,8.67506e-05,0.00019243942,0.00017490517,6.623473e-05,3.5724603e-05,1.517497e-05,0.00011925935,6.36396e-05,6.343867e-05,5.0561503e-05,3.069872e-06,0.00016379356,9.3554845e-05,5.9837475e-05,5.6182966e-05,2.840301e-05
213,-0.000114972936,-4.6252273e-05,-3.2038195e-05,-1.7168932e-05,-0.00011032261,-1.9703992e-05,2.7894974e-05,-3.759074e-05,-4.987186e-05,-4.89871e-05,-7.3199626e-06,-4.6348432e-05,-2.1517277e-05,-4.2637344e-05,-1.3660174e-05,-1.5300466e-05,-2.3437664e-05,-1.8948223e-05,5.4952223e-05,4.168623e-05,7.3101837e-06,-1.9724015e-05,-1.6025733e-05,-3.7473626e-05,-5.6162942e-05,-5.9045386e-05,-0.000103137456,-8.268817e-05,-7.725181e-05,-6.889226e-06,-4.5338413e-05,-9.0542715e-05,-4.0986342e-05,-0.000104448525,-5.7543162e-05,-8.5795065e-05,-6.291922e-05,-8.62265e-05,-5.8717094e-05,3.8166763e-05,-4.3556094e-05,-2.2067688e-05,-2.3942906e-05,-4.2786123e-05,-0.00013172347,-1.669908e-05,-6.632926e-05,-7.354445e-05,-0.00010826206,-5.4032076e-05,-0.00010064291,-3.0509196e-05,2.2903085e-05,-6.798236e-05,-3.6596786e-05,-2.1681422e-05,-5.225651e-05,-4.9660914e-05,-2.9349467e-05,-2.7795322e-06,-3.9573526e-05,-7.800455e-05,3.545452e-05,-8.556992e-05,-3.931392e-05,-2.1953136e-05,-4.38774e-05
214,-2.1990621e-05,-3.917003e-05,-5.342695e-05,9.895535e-06,3.8861996e-05,9.3000475e-05,3.0517578e-05,3.5254518e-05,5.4060947e-05,5.243579e-05,4.5836205e-05,3.5451958e-05,-9.829877e-06,-2.3317756e-05,4.810281e-05,1.277891e-05,-5.562324e-06,3.5713427e-05,1.01549085e-05,3.0472875e-06,-4.160311e-05,-2.8497074e-05,2.1689571e-05,3.9602164e-06,3.0332478e-05,3.0409079e-05,1.7161947e-06,6.771507e-05,5.7812314e-05,-1.968164e-05,9.462889e-05,-7.022638e-06,4.090788e-05,0.00010561803,-3.8778177e-05,-4.9364287e-05,-5.600974e-06,2.817018e-05,1.543737e-05,6.1055645e-05,2.9558782e-05,9.736046e-06,5.3465832e-05,-6.3273124e-05,1.5151687e-05,4.269369e-05,4.9459748e-05,0.00011214265,8.344464e-05,4.4617336e-05,8.7948516e-05,6.675534e-05,3.4171855e-05,6.266404e-06,8.4669795e-05,6.542378e-05,4.3159584e-05,8.013914e-05,2.2004126e-05,-4.275702e-05,3.0992087e-06,0.00011862675,-5.8267964e-05,-5.526701e-05,7.789908e-05,6.317673e-05,2.3397151e-05
215,1.8393155e-05,4.0095765e-05,-5.5321958e-05,3.652554e-05,-1.9804575e-06,-2.5032554e-05,-3.1864736e-05,5.750917e-07,-3.02298e-05,-1.6004778e-06,-2.9089395e-05,2.6573427e-05,-4.2094383e-05,2.8950162e-06,-1.073163e-05,-2.4783425e-05,6.892998e-05,6.521959e-05,-2.0381063e-05,2.563931e-05,5.8848877e-05,5.5907294e-06,-4.350068e-05,-5.593896e-05,-1.6929582e-05,3.535766e-05,-1.0326039e-05,7.2997063e-06,9.73111e-05,4.6111643e-05,1.5231315e-05,3.382191e-05,-6.734859e-06,7.2168186e-05,1.5285797e-05,6.8642665e-05,-1.6221777e-05,7.925788e-05,0.00012020301,2.4977606e-05,-2.081506e-05,5.7483092e-05,5.752733e-05,1.9622035e-05,-7.9751946e-05,-8.387305e-05,4.2535365e-05,-7.974822e-05,-8.565839e-06,-4.664529e-05,-1.5969854e-05,3.548013e-05,8.729752e-06,-4.433794e-05,-3.8509257e-05,2.0169187e-05,-2.9208604e-05,0.00010147039,1.3971701e-05,5.7764817e-05,7.484807e-05,2.9778574e-05,-1.146039e-05,9.14773e-05,-3.5880134e-05,7.712282e-06,-2.1380838e-05
216,-1.3066456e-06,7.0075504e-05,-1.5674159e-06,1.9614585e-05,5.7619996e-05,9.611342e-05,-5.306769e-05,-2.5713816e-06,1.537893e-05,-6.185938e-05,5.0788745e-05,-3.9916486e-06,-6.305054e-07,-5.8623962e-05,0.00012002513,9.64934e-05,0.00013304874,7.711351e-06,-4.2999163e-06,-2.9605813e-05,-2.3524277e-05,-3.5768375e-05,2.4085864e-05,-5.824212e-05,4.8311427e-05,4.029181e-05,3.3760443e-06,-5.0014816e-05,1.6778708e-05,0.00012610201,-5.2046962e-05,7.891096e-05,0.0001250878,4.6280213e-05,2.9832125e-05,7.211696e-05,6.655045e-05,8.040201e-05,5.846843e-06,-6.0646795e-05,8.019712e-05,0.0001085205,5.8803707e-05,9.237602e-05,-0.00030288938,-0.0001540808,-7.103197e-05,-0.00014369749,-0.00020996202,-0.0002311226,-0.00017093029,-2.4474226e-05,-8.3454885e-05,-6.2647276e-05,6.121397e-05,6.249547e-05,4.567299e-05,-2.1577813e-05,-8.130446e-07,2.44705e-05,0.00014387164,0.00026409142,0.00015696604,0.00019539613,5.887542e-05,7.338356e-05,6.7288056e-05
217,2.3759552e-05,8.06828e-06,-3.192236e-05,-4.7246227e-05,-1.7214683e-05,-2.7751375e-05,5.3746975e-05,-7.741031e-05,5.1268726e-05,-1.4128862e-05,-1.0141113e-05,-3.4687226e-05,-6.258127e-05,-2.5534071e-05,1.8490711e-05,-2.3195345e-05,-5.048199e-05,-1.8363877e-05,-9.020342e-05,3.074133e-05,-1.3695913e-05,3.908458e-05,-4.8454094e-05,2.438866e-05,1.2257369e-05,-6.369385e-05,-7.651374e-05,-3.236346e-05,-9.877491e-05,-6.3551124e-05,-3.7749996e-05,-6.6405744e-05,-2.2391148e-05,-4.8251357e-05,-2.5202346e-05,-1.8925872e-05,-2.5205198e-05,-0.00011276151,-6.3702464e-06,-4.0899904e-05,-3.8214843e-05,-8.252973e-05,-5.2221294e-05,-1.1405558e-05,-3.757514e-05,-4.3317094e-05,-4.855491e-05,-0.00011251861,-0.000108758686,-9.602436e-05,-0.00011738681,-0.000107971835,-5.0695555e-05,-8.797704e-05,-1.5049591e-05,-5.9682003e-05,-2.9796036e-05,-8.371653e-05,-7.4220414e-05,2.6611378e-06,4.152709e-05,-6.8722875e-05,-1.9655388e-05,-6.7361514e-05,-2.7959351e-05,-9.049394e-05,-3.190461e-05
218,6.026798e-05,5.0738454e-05,6.8048015e-05,7.490418e-05,0.00013046246,8.571474e-05,0.0001453103,0.00010485016,7.013418e-05,-1.2940029e-05,7.638428e-05,4.2556203e-05,0.00013892644,8.56953e-05,2.3168279e-05,6.149837e-05,0.00010920176,0.000104482984,7.8885816e-05,8.311588e-05,-1.3801153e-05,5.7682977e-05,-2.469751e-06,6.629282e-05,0.000112188165,3.097765e-05,-1.7557526e-05,-3.298896e-05,7.2996714e-05,0.00013164093,0.00011030305,5.5212993e-05,7.138378e-05,5.080516e-05,6.0810708e-05,5.7022437e-05,3.350072e-05,8.0814236e-05,5.6009274e-05,0.00012228894,1.5535741e-05,5.7132565e-05,8.5421605e-05,5.3899596e-05,9.695813e-05,3.854977e-06,5.0868606e-05,0.00013214676,7.911888e-05,0.00013544923,7.12804e-05,8.376106e-05,4.9498398e-05,-2.7991831e-05,4.8418413e-05,4.1841995e-06,7.6697674e-05,2.1005864e-05,3.5048928e-05,-4.912843e-06,3.7595164e-06,0.0001308308,7.3807314e-05,2.9757852e-05,5.3980388e-05,1.718197e-05,6.750412e-05
219,-1.0349555e-05,-5.4605072e-05,-2.8907787e-05,4.0332787e-05,-1.3030716e-05,3.4104567e-05,-2.475339e-05,-4.5988592e-05,-7.291301e-05,-0.00012703892,1.5060883e-05,-6.528478e-05,-9.968877e-06,-2.4301466e-05,-3.159186e-05,-3.987539e-05,-2.3394008e-05,-2.0220876e-05,-1.6473932e-05,-2.9465067e-05,-6.335066e-05,-6.1429455e-05,-0.00011214742,-6.109034e-05,-4.405994e-05,-3.2224343e-05,-4.614261e-05,-1.8579769e-05,-2.7511036e-05,4.5527588e-05,2.3360364e-05,1.5896629e-05,5.0259405e-05,-2.9270654e-05,-5.3430907e-05,-4.9612252e-05,-5.58421e-06,3.1858217e-06,8.112169e-06,-5.0677918e-05,3.941392e-05,2.5032437e-05,2.6762253e-05,-7.449067e-06,-0.000112203066,-0.00014374603,-7.785787e-05,7.879373e-05,-4.769338e-05,-3.454741e-06,-5.778193e-05,5.731825e-06,-4.9020047e-05,-2.0091073e-05,-4.4409186e-05,9.21078e-07,-3.525708e-05,3.456336e-05,-8.9854e-06,-6.052747e-05,1.18186e-05,-3.9476203e-05,-5.775923e-05,-6.8728e-05,-5.5081793e-05,-7.669325e-06,-4.3440494e-05
220,1.0276679e-05,-2.1652319e-05,1.4506048e-05,2.1666521e-05,4.1066436e-05,2.8504059e-05,0.00011265394,-1.4675315e-06,0.0001309812,-3.1829346e-05,6.718119e-05,9.762985e-05,0.000107051805,4.817662e-05,-5.8764126e-06,2.8402079e-05,5.346164e-05,1.388113e-05,-3.5828212e-05,-4.6283938e-05,-1.0912772e-06,5.290541e-05,-3.2646116e-05,2.5501009e-05,1.7105369e-05,6.970065e-05,5.2599004e-05,0.0001112239,0.00010836683,-4.857499e-05,9.393599e-05,5.5543613e-05,2.8358074e-05,6.293226e-05,1.36345625e-05,-2.0585721e-05,0.00011224463,-7.3807314e-08,7.2863884e-05,-1.510256e-05,-1.7411541e-05,4.1327905e-05,4.572794e-05,1.967582e-05,0.00012558792,0.00020107557,0.00010459684,0.000121247256,0.00014207675,0.00015991647,0.000157058,6.535766e-05,9.233761e-05,3.7122285e-05,-1.06224325e-05,-4.390604e-05,4.118774e-07,7.9688616e-05,-2.6383903e-05,0.000119925244,5.002017e-05,3.783498e-06,-9.299722e-06,4.3261563e-05,-1.0477845e-05,-2.4712179e-05,6.6244975e-06
221,-7.01393e-05,-5.092658e-05,5.3912867e-05,-8.82009e-06,-0.00017843442,-3.941031e-05,-7.6072756e-05,-0.00019012019,-7.8934245e-05,-0.00013951445,-0.00019716704,-7.593166e-05,-0.000104950275,-9.622052e-05,-6.0785096e-05,-4.9945433e-05,-4.3815933e-05,-0.00013321033,-8.125743e-05,-0.00010171672,-0.00014139758,-7.522758e-05,-7.293234e-05,-0.00015464937,-7.126806e-05,-2.3479108e-05,-0.00012986828,-9.763055e-06,-5.165022e-05,-1.8589664e-05,-6.839074e-05,5.287584e-06,-6.895e-05,2.066046e-05,-4.2922795e-05,7.3107425e-05,-0.00010314258,-3.2647047e-05,-8.491799e-06,-8.3469786e-05,5.566515e-06,-1.592096e-05,1.2739096e-05,-0.000114931725,-0.00022932701,-0.00020949356,-8.41273e-05,-0.00010679988,-0.00018137973,-0.00014474709,-0.0002238839,-0.00016254093,-0.00013002148,-3.1382777e-05,-0.00013091601,-5.6293793e-05,-4.5495108e-05,-0.00013153162,-5.3673983e-05,-7.487228e-05,1.9804575e-06,-4.5280438e-05,-3.8715545e-05,-9.585358e-05,-0.00013979478,-2.9724557e-05,-6.920798e-05
222,1.4327234e-05,1.0705553e-05,5.363184e-05,2.9267045e-05,5.844515e-06,4.299963e-05,5.2535906e-06,-6.9197034e-05,5.525467e-05,-2.3920089e-05,-1.7327257e-05,2.2129621e-05,-3.2821205e-05,1.2582634e-05,2.8445385e-05,3.802986e-05,-1.1434546e-05,-5.40365e-05,1.4283927e-05,3.6005396e-05,-5.492149e-05,-5.1230425e-05,5.3527765e-07,2.529542e-05,7.558195e-05,5.1219016e-05,7.670466e-05,2.5650486e-05,4.749745e-05,5.890662e-05,3.321562e-05,-2.1849526e-05,6.0801394e-05,-2.7669827e-05,9.843358e-05,8.1126345e-05,6.8598194e-05,5.9466343e-05,1.5793368e-05,8.887146e-06,3.286847e-05,1.4672987e-05,6.2159495e-05,9.4162766e-05,-2.5950838e-05,2.4732435e-05,4.2435946e-05,5.3306576e-05,6.5902714e-05,2.8522452e-05,-3.7148595e-05,-3.7835445e-05,-5.174428e-06,1.9426225e-05,6.221258e-05,-4.635658e-06,1.4507212e-05,-2.172077e-06,5.760463e-05,3.786804e-05,4.0063867e-05,0.00013301312,3.8339756e-05,0.000116942916,6.274553e-05,1.0553282e-05,1.5794067e-05
223,4.926877e-05,-5.9171405e-05,2.8760638e-05,3.4543627e-05,3.384659e-06,5.777058e-05,8.538365e-06,-2.994202e-05,4.4285145e-05,5.599542e-05,8.51067e-05,4.7423702e-05,6.821001e-05,1.48485415e-05,5.080062e-05,-5.9341663e-05,-5.1490613e-05,-5.8817677e-05,6.232946e-05,7.399346e-05,-6.665988e-05,-1.3450277e-05,-4.650076e-05,-8.807168e-06,-3.04727e-05,8.702453e-06,4.679768e-05,8.428469e-06,4.982925e-06,-4.1605672e-05,6.4544554e-05,5.1269657e-05,-3.856077e-05,1.5163503e-05,-8.915667e-06,4.3423497e-05,-1.262757e-05,-7.3261326e-06,1.4145626e-06,7.498171e-05,5.863898e-06,5.449401e-06,-2.4771784e-05,-8.0020865e-05,0.0001936658,6.467651e-05,9.001844e-05,0.00013203465,0.00012731791,0.00018138526,0.00018512545,3.5990495e-05,-6.2488252e-06,7.1764225e-05,-5.85604e-06,1.9273604e-05,5.2613905e-06,4.985393e-05,-6.3646003e-06,1.4161225e-05,-1.5057391e-05,-0.00016481953,-8.132681e-05,-0.00013532606,-5.8592996e-06,9.535463e-06,-4.1861203e-06
224,5.8215926e-05,-3.897876e-05,-0.000104872975,8.2965475e-05,3.9347913e-05,4.572689e-05,4.541315e-05,7.8816665e-05,5.9118844e-05,-1.0511372e-05,1.0847463e-05,-1.0496122e-05,1.5683006e-05,4.826975e-05,9.947456e-06,-4.3796375e-05,-2.744433e-05,-1.8719817e-05,-3.2089767e-05,6.570574e-05,1.9046245e-05,4.6374626e-05,-5.123671e-06,6.462517e-05,4.2879372e-05,3.0490803e-05,-1.873076e-05,3.1236326e-05,8.463673e-05,5.0097355e-05,6.70423e-05,3.5375124e-06,-1.8930528e-05,3.3144956e-05,3.6437996e-06,4.295667e-05,6.619876e-05,1.4763093e-05,3.607245e-05,-4.8177084e-05,-9.5876865e-05,-2.774119e-05,-1.6589183e-07,-3.6922283e-06,0.00013345189,-1.7356477e-05,7.2739786e-06,1.0417192e-05,7.5519783e-06,7.383316e-05,8.425582e-05,-2.319878e-05,-7.315539e-07,0.00010466855,5.2390154e-05,-6.259512e-05,8.1638806e-05,5.870778e-05,-5.6375517e-05,1.1133379e-05,-4.157878e-05,-4.914589e-06,-8.592638e-05,-1.2972974e-05,4.198728e-05,-5.8164936e-05,8.041668e-05
225,9.093154e-05,0.000110770576,5.9618615e-05,6.230455e-05,3.7621707e-05,3.5176985e-05,-3.6789104e-05,6.169733e-05,6.939843e-05,2.1570362e-05,2.221018e-05,3.380142e-05,2.0881183e-05,1.0774471e-05,1.3642944e-05,0.00012457743,-0.00010021869,5.6592748e-05,-2.7529895e-06,7.3977746e-05,7.527601e-05,2.2572465e-05,0.00013173651,3.1922944e-05,1.7093495e-05,1.0785647e-05,8.656364e-05,8.110143e-05,-1.8061139e-05,-9.977259e-06,-2.60612e-05,7.393118e-05,-2.2069551e-05,2.0083971e-05,7.176027e-05,-1.3121404e-05,7.393304e-05,-3.0259602e-05,-4.2576343e-05,5.929079e-05,0.00012071431,-4.3656677e-05,-2.76668e-05,4.301686e-05,7.4555166e-05,9.058509e-05,4.847534e-05,8.20728e-05,8.947402e-05,9.781495e-05,8.412544e-05,0.00010306388,6.8265945e-07,4.0592626e-05,8.677598e-05,6.824359e-05,8.59648e-05,-1.5433878e-05,7.128157e-05,5.0879084e-05,-0.000108333305,7.4687414e-05,0.00013852865,-1.2896955e-05,8.592941e-05,5.665142e-05,0.0001171371
226,0.00011218444,2.5605434e-05,-9.9583995e-06,7.654948e-05,8.356897e-05,2.3350585e-05,1.2869248e-05,4.319637e-05,3.7580263e-05,6.1726314e-05,3.627583e-05,6.606709e-05,4.9530296e-05,4.387577e-05,5.803886e-05,7.947197e-05,1.1321856e-05,0.00010488217,3.7398073e-05,4.090194e-05,1.5881145e-05,2.8546085e-05,4.8984308e-05,-1.6786042e-05,6.204727e-05,0.00012480933,2.0133331e-05,-1.1742464e-05,5.9872866e-05,0.00012190628,-2.3953035e-05,4.4205808e-05,0.00012124074,6.947399e-05,7.819594e-05,-2.2304012e-06,0.00014623092,4.2920234e-05,6.527256e-05,7.276307e-06,9.0146554e-05,3.1322008e-05,4.3477747e-05,9.6951146e-05,2.6491587e-05,-2.2914144e-05,-3.9885053e-06,-0.00014826213,-1.3675657e-05,-3.158953e-05,4.1926047e-05,2.3824046e-05,-2.6746653e-05,4.242407e-06,7.6530385e-05,5.0511095e-05,3.295904e-05,-8.294708e-06,-1.1620345e-05,2.081471e-05,1.8907129e-05,6.24049e-05,6.912602e-05,7.457903e-05,8.398958e-05,3.3794437e-05,5.7573547e-05
227,4.6052737e-05,3.2986514e-05,5.7561556e-05,3.1237723e-05,1.8710736e-05,1.4706049e-05,2.2624852e-05,1.0733493e-06,-2.1560583e-05,3.5365112e-05,5.9432117e-05,3.2195356e-05,-4.017842e-05,3.7252437e-05,-1.3438519e-05,-2.1384563e-05,-5.3704716e-06,2.3964327e-05,-1.0235235e-06,-1.4846213e-05,-4.3369364e-06,-4.3341424e-06,5.9655868e-06,1.8476509e-05,-1.7595477e-05,-3.6524376e-05,-1.6473234e-05,-9.029941e-05,-3.3697113e-05,-5.5850018e-05,-7.14059e-05,3.412552e-05,-0.00012915512,-2.981769e-05,-9.54906e-05,-3.7425663e-05,-6.6992594e-05,-2.3243483e-05,-4.597241e-05,-7.450045e-05,-9.912625e-05,-4.1320454e-05,-8.910592e-05,1.5464611e-06,0.000114802504,8.9120585e-05,2.4724286e-06,-4.5595458e-05,-1.0509975e-05,5.8893114e-05,5.6455377e-05,-4.216563e-07,-1.9533094e-05,2.939254e-05,-5.7940604e-05,-7.275562e-05,-1.988979e-05,-0.00010959618,-0.00010203477,-1.2388919e-05,-0.00011552544,-0.0001312017,-3.7131133e-05,-8.491473e-05,-5.418365e-05,-5.8521982e-05,-3.693928e-05
